user_id	item_id	rating	timestamp
1250	148	1	1475304180
676	129	1	1475304240
1563	153	1	1475304480
1236	169	1	1475305500
30	281	1	1475305560
4951	928	1	1475305560
1765	489	1	1475306040
2681	0	1	1475306100
2203	129	1	1475306220
4248	810	1	1475306340
3339	112	1	1475306460
1501	129	1	1475307300
4145	810	1	1475308140
363	102	1	1475308440
702	154	1	1475309280
1456	6	1	1475311080
1456	27	1	1475311140
1456	530	1	1475311140
1456	133	1	1475311860
236	281	1	1475312040
236	185	1	1475312160
236	21	1	1475312940
5056	118	1	1475315820
330	129	1	1475317620
1089	293	1	1475328240
2004	0	1	1475333460
223	245	1	1475336400
4240	810	1	1475337060
1145	143	1	1475339820
992	129	1	1475342160
2043	110	1	1475342580
1492	102	1	1475343240
2806	217	1	1475343720
4259	810	1	1475344140
1001	217	1	1475344380
1318	165	1	1475344920
4801	1	1	1475345160
1930	118	1	1475345580
1627	207	1	1475345880
4231	810	1	1475346420
491	129	1	1475347380
2491	147	1	1475347380
4819	165	1	1475349000
1756	22	1	1475349660
1756	26	1	1475349900
2758	139	1	1475349960
1756	7	1	1475350020
1244	250	1	1475350560
4961	91	1	1475350800
1442	0	1	1475350920
2532	131	1	1475351400
1921	68	1	1475351700
4254	810	1	1475352360
4915	153	1	1475354340
131	1	1	1475354580
690	68	1	1475354760
1920	276	1	1475355300
760	1	1	1475356500
2159	7	1	1475358120
4857	184	1	1475358240
3964	132	1	1475359080
2533	28	1	1475359500
1921	103	1	1475359980
1947	147	1	1475360400
1251	182	1	1475360820
1732	0	1	1475361000
866	201	1	1475361600
4235	810	1	1475362440
760	133	1	1475362500
3410	11	1	1475363040
1840	26	1	1475364660
1492	147	1	1475365200
5051	23	1	1475365380
992	0	1	1475366280
1465	8	1	1475367360
1613	276	1	1475368320
2061	241	1	1475368500
236	95	1	1475369160
236	141	1	1475369160
262	140	1	1475370240
226	221	1	1475370420
1209	8	1	1475370420
1244	487	1	1475370960
690	129	1	1475371080
1732	154	1	1475371080
4969	184	1	1475371380
2733	112	1	1475371560
980	0	1	1475372700
2716	184	1	1475373180
2697	217	1	1475373360
1211	97	1	1475373420
30	185	1	1475374080
3081	241	1	1475374380
258	22	1	1475374920
1669	21	1	1475374980
2636	132	1	1475375400
933	103	1	1475375760
2636	7	1	1475377020
2727	140	1	1475377020
2636	129	1	1475377080
4904	153	1	1475377380
30	26	1	1475377980
3138	24	1	1475378280
2727	110	1	1475379720
608	328	1	1475379900
4801	113	1	1475380200
2668	133	1	1475381340
1293	129	1	1475382060
2727	108	1	1475382120
2727	241	1	1475382180
4247	810	1	1475382300
1583	132	1	1475382360
2135	137	1	1475382540
1257	112	1	1475382840
486	165	1	1475382900
1610	250	1	1475383380
2135	6	1	1475383620
2135	20	1	1475383740
4156	810	1	1475383980
4904	0	1	1475384280
1655	103	1	1475384640
4945	26	1	1475385600
2049	147	1	1475385660
2135	183	1	1475385900
4271	810	1	1475387880
2473	217	1	1475388600
1492	69	1	1475388720
5062	286	1	1475389500
4915	131	1	1475389920
1575	0	1	1475390160
4146	810	1	1475390220
933	183	1	1475390580
1877	140	1	1475390700
5060	221	1	1475392140
5029	169	1	1475392500
1178	489	1	1475392860
134	148	1	1475394780
528	142	1	1475395440
4168	810	1	1475397060
4994	487	1	1475400180
1155	519	1	1475404140
1921	11	1	1475408700
2981	154	1	1475412000
4952	354	1	1475419020
2294	13	1	1475420580
1730	6	1	1475423460
3323	0	1	1475425920
4340	201	1	1475428980
2321	241	1	1475429520
866	103	1	1475430120
933	129	1	1475430540
3138	6	1	1475430540
1060	519	1	1475430780
2583	288	1	1475431440
1492	1	1	1475431800
439	7	1	1475432280
4945	328	1	1475432460
4945	129	1	1475432640
601	13	1	1475432880
3202	20	1	1475433240
3202	221	1	1475433540
4994	218	1	1475433600
3202	245	1	1475433660
4994	184	1	1475433960
3202	34	1	1475434080
4133	810	1	1475434140
3202	66	1	1475434260
3202	283	1	1475434260
3202	332	1	1475434260
416	22	1	1475434500
4159	810	1	1475435820
1708	236	1	1475436420
2407	8	1	1475436480
777	205	1	1475438280
4169	7	1	1475438880
1628	140	1	1475439240
919	175	1	1475439300
2636	131	1	1475439600
777	112	1	1475439720
4963	22	1	1475440020
777	142	1	1475440800
4169	129	1	1475440800
1635	487	1	1475441760
152	91	1	1475441880
4994	236	1	1475442420
4915	129	1	1475442480
4994	24	1	1475442600
4232	810	1	1475442840
332	250	1	1475443500
2636	252	1	1475444340
436	354	1	1475446500
5058	283	1	1475447280
585	20	1	1475447400
882	6	1	1475447460
5065	129	1	1475447820
1980	0	1	1475448300
3285	13	1	1475448420
4132	810	1	1475448900
479	68	1	1475448960
4935	287	1	1475450100
4138	810	1	1475450940
771	0	1	1475451240
4207	810	1	1475452020
4994	95	1	1475453340
236	169	1	1475454360
1657	250	1	1475454660
398	133	1	1475454960
236	69	1	1475455380
236	34	1	1475455440
5063	354	1	1475455560
1657	148	1	1475455740
3081	6	1	1475457240
3348	130	1	1475458200
3348	154	1	1475458200
1635	281	1	1475458560
2277	22	1	1475458620
4190	810	1	1475458620
1821	354	1	1475459580
2257	207	1	1475459700
4994	245	1	1475459820
2271	8	1	1475460360
816	154	1	1475460960
3348	13	1	1475461980
3964	11	1	1475462640
2162	112	1	1475462700
4860	241	1	1475462940
5067	23	1	1475463720
1113	148	1	1475464020
1492	91	1	1475464020
760	169	1	1475465460
177	13	1	1475465580
4862	133	1	1475465580
4277	810	1	1475466060
4830	0	1	1475466300
4118	810	1	1475467680
4275	22	1	1475467800
4862	103	1	1475467980
4192	810	1	1475468040
4140	810	1	1475469300
5012	23	1	1475469780
1635	162	1	1475470200
1642	148	1	1475470260
1115	1	1	1475470680
30	4	1	1475471220
1115	129	1	1475471580
3163	169	1	1475472120
3784	183	1	1475473020
171	169	1	1475473440
30	236	1	1475473920
301	252	1	1475473920
30	11	1	1475474100
2184	6	1	1475474580
30	1	1	1475474940
30	282	1	1475475300
1755	236	1	1475476140
2578	13	1	1475476140
3728	169	1	1475476140
933	0	1	1475476440
1650	236	1	1475476500
2085	236	1	1475476920
292	28	1	1475477340
2786	147	1	1475477580
4915	282	1	1475477700
809	11	1	1475477760
4935	26	1	1475477820
1725	530	1	1475477940
390	0	1	1475478360
1353	28	1	1475478600
5069	140	1	1475479080
2275	144	1	1475480040
30	132	1	1475480160
30	173	1	1475480640
30	175	1	1475480880
2759	487	1	1475481960
2092	116	1	1475482020
1679	6	1	1475482320
5060	108	1	1475482860
456	228	1	1475483580
5060	103	1	1475483820
5060	0	1	1475484480
2282	6	1	1475484960
5060	67	1	1475486700
1004	130	1	1475489340
903	241	1	1475507160
992	282	1	1475508180
903	201	1	1475508300
903	113	1	1475508660
2454	103	1	1475508960
1064	144	1	1475509560
454	23	1	1475510400
1483	10	1	1475511840
786	245	1	1475512080
3095	228	1	1475512140
1024	166	1	1475512680
2277	34	1	1475513760
255	103	1	1475514720
255	130	1	1475514840
5019	0	1	1475515200
1003	175	1	1475516100
1154	169	1	1475516940
1197	103	1	1475517600
1197	24	1	1475518020
2277	245	1	1475518740
4945	154	1	1475518740
1197	250	1	1475519280
2175	116	1	1475519280
4253	20	1	1475519880
4832	129	1	1475520300
4116	810	1	1475520600
4994	141	1	1475520660
1597	113	1	1475520900
1534	6	1	1475521140
131	129	1	1475521200
1681	137	1	1475521260
1681	169	1	1475521500
1381	7	1	1475522700
1193	13	1	1475523660
5054	184	1	1475525520
4201	129	1	1475525580
2252	6	1	1475528040
724	162	1	1475528220
5067	137	1	1475528400
2366	22	1	1475528580
4239	810	1	1475529840
2981	184	1	1475530980
4080	354	1	1475531340
4935	132	1	1475531700
1163	113	1	1475531760
1163	108	1	1475531940
1163	241	1	1475532000
4902	129	1	1475532360
4935	0	1	1475532360
1455	113	1	1475532420
4180	810	1	1475532660
4935	144	1	1475532840
1047	137	1	1475532900
307	130	1	1475533080
4935	217	1	1475533200
4169	130	1	1475533800
5075	144	1	1475534280
5070	28	1	1475534400
2476	148	1	1475535180
1635	217	1	1475535300
1234	103	1	1475535600
4270	810	1	1475535660
848	331	1	1475535720
1325	221	1	1475535720
848	206	1	1475536020
2271	131	1	1475536140
4935	133	1	1475536320
686	102	1	1475536380
1816	385	1	1475537160
1473	26	1	1475537700
2596	10	1	1475537700
1473	252	1	1475537760
3585	165	1	1475537940
4198	810	1	1475539020
5070	8	1	1475539380
1867	184	1	1475539740
992	153	1	1475540040
3373	137	1	1475542200
4935	11	1	1475542800
1483	132	1	1475542860
5067	331	1	1475542860
572	0	1	1475543460
3728	184	1	1475543520
1828	95	1	1475543640
4181	810	1	1475543640
4287	184	1	1475544240
5076	252	1	1475544720
4731	354	1	1475545140
812	245	1	1475545200
1492	166	1	1475545980
301	1	1	1475546160
677	133	1	1475546700
312	480	1	1475547660
3560	108	1	1475547840
1016	6	1	1475549400
996	184	1	1475549580
2385	8	1	1475549700
724	183	1	1475549940
2697	6	1	1475550300
1878	0	1	1475550540
5002	206	1	1475550540
1583	0	1	1475550600
4830	1	1	1475550660
1585	129	1	1475550780
1080	28	1	1475551560
307	8	1	1475552040
5002	144	1	1475553120
4125	810	1	1475553780
1483	95	1	1475554260
4003	129	1	1475554740
1095	0	1	1475554920
3175	205	1	1475555760
2061	108	1	1475556120
4185	810	1	1475556120
1606	133	1	1475556180
3560	20	1	1475556420
2213	6	1	1475556480
398	205	1	1475557080
3374	11	1	1475557200
1483	221	1	1475557260
1054	103	1	1475557800
686	184	1	1475557860
4483	137	1	1475558700
1592	183	1	1475559060
2351	29	1	1475560920
1483	22	1	1475561760
2271	48	1	1475562240
5077	22	1	1475562300
4988	137	1	1475562960
4945	184	1	1475564280
344	169	1	1475564400
2351	129	1	1475564760
4184	810	1	1475565780
3363	198	1	1475565900
4201	153	1	1475568120
3202	285	1	1475568240
4916	22	1	1475572200
4916	221	1	1475572560
2454	129	1	1475580960
4994	21	1	1475584800
1571	236	1	1475592120
1243	0	1	1475593620
1330	6	1	1475599860
2506	252	1	1475601060
665	354	1	1475602020
2079	328	1	1475602260
1472	22	1	1475602620
1501	0	1	1475602740
2079	241	1	1475602800
4963	252	1	1475603940
1244	173	1	1475604900
1275	148	1	1475605500
702	252	1	1475605560
4861	288	1	1475605620
1639	153	1	1475605800
1568	241	1	1475606220
2226	284	1	1475607180
4191	810	1	1475607540
1420	182	1	1475608080
1285	236	1	1475608140
4902	0	1	1475608260
4124	108	1	1475608320
5079	1	1	1475608740
1762	140	1	1475608980
1659	217	1	1475610840
2970	118	1	1475611740
1920	108	1	1475612160
583	236	1	1475616480
2061	132	1	1475616480
2060	165	1	1475617860
1661	148	1	1475617980
4912	108	1	1475618220
3202	147	1	1475618520
3202	137	1	1475618880
5080	129	1	1475619180
3440	108	1	1475620800
4945	6	1	1475622120
3418	129	1	1475622720
1530	26	1	1475623860
2727	293	1	1475624340
4287	0	1	1475625060
937	103	1	1475625180
4924	23	1	1475625840
2506	67	1	1475626080
1076	48	1	1475626740
1243	2	1	1475627280
377	174	1	1475627880
1569	221	1	1475627880
1076	198	1	1475627940
1569	236	1	1475628120
4964	6	1	1475628600
1432	0	1	1475628900
5085	0	1	1475629140
935	166	1	1475630340
628	153	1	1475630760
5085	1	1	1475630820
3242	131	1	1475631180
684	108	1	1475631780
995	218	1	1475631960
4082	6	1	1475632680
8	129	1	1475632800
8	130	1	1475633100
2184	11	1	1475634000
4135	810	1	1475634120
3637	169	1	1475634180
801	281	1	1475634240
5078	103	1	1475634300
5078	154	1	1475634720
134	153	1	1475635200
1225	217	1	1475635440
4932	130	1	1475635680
3188	7	1	1475635920
4279	810	1	1475638500
1488	245	1	1475639460
4028	34	1	1475639580
4174	6	1	1475639880
222	11	1	1475640240
2486	22	1	1475641140
724	169	1	1475641200
884	118	1	1475641320
122	24	1	1475642700
2313	218	1	1475642940
2275	8	1	1475643660
5075	142	1	1475644620
5030	286	1	1475645760
2909	129	1	1475646480
4924	241	1	1475646720
456	129	1	1475646960
1802	285	1	1475647560
4119	810	1	1475649060
2674	489	1	1475649420
1492	489	1	1475650440
1659	91	1	1475650620
1146	286	1	1475652300
1569	20	1	1475653140
1659	6	1	1475653320
1659	129	1	1475653680
1584	77	1	1475654640
3164	133	1	1475654700
1146	173	1	1475654820
5060	153	1	1475656560
1929	0	1	1475656740
5060	140	1	1475657520
572	207	1	1475659500
245	21	1	1475662380
1653	13	1	1475664180
572	1	1	1475667660
2234	147	1	1475669940
1005	20	1	1475680020
4756	165	1	1475680440
5015	935	1	1475680500
3076	129	1	1475680920
1569	22	1	1475687880
236	147	1	1475688060
1569	245	1	1475688060
1290	103	1	1475688600
4935	354	1	1475688600
1578	173	1	1475688720
4935	28	1	1475688840
1345	7	1	1475689020
794	154	1	1475690100
5091	205	1	1475691360
4935	103	1	1475692200
491	252	1	1475692380
1366	103	1	1475692620
228	0	1	1475692680
448	6	1	1475693520
1146	221	1	1475693640
4902	207	1	1475693640
1290	0	1	1475693760
1846	22	1	1475693880
143	217	1	1475694180
1366	133	1	1475694420
1493	7	1	1475695020
699	103	1	1475696280
4935	519	1	1475696460
5093	129	1	1475696640
1493	11	1	1475696880
5054	0	1	1475697120
5031	23	1	1475697180
1146	288	1	1475698140
222	26	1	1475698260
1924	8	1	1475700960
5076	1	1	1475701320
1146	140	1	1475701560
1716	28	1	1475702340
2184	286	1	1475704020
2184	185	1	1475704020
2184	34	1	1475704080
5094	221	1	1475704140
2151	138	1	1475704740
1542	252	1	1475704800
2499	91	1	1475704920
4176	28	1	1475704920
1659	22	1	1475706300
1047	8	1	1475706420
1290	129	1	1475706480
5032	6	1	1475707380
3144	108	1	1475707440
1784	0	1	1475708160
110	166	1	1475708940
1245	198	1	1475709060
115	0	1	1475709180
1589	183	1	1475710200
1245	275	1	1475710440
2376	354	1	1475711880
3279	207	1	1475712300
1806	66	1	1475712420
3348	103	1	1475712420
4932	354	1	1475712480
1498	66	1	1475712540
36	169	1	1475714040
1971	184	1	1475714700
3279	129	1	1475714700
2751	241	1	1475716560
10	2	1	1475716980
1436	169	1	1475717460
2376	68	1	1475719500
4274	810	1	1475720160
1547	810	1	1475720340
4047	354	1	1475720640
4047	22	1	1475721000
1547	583	1	1475721420
2230	13	1	1475721480
4047	129	1	1475721540
1725	169	1	1475722500
3141	7	1	1475722800
87	176	1	1475723880
4833	26	1	1475724480
1492	103	1	1475725320
2533	113	1	1475725620
198	245	1	1475725980
1306	108	1	1475725980
828	241	1	1475727420
3279	0	1	1475727720
1929	1	1	1475727960
3279	103	1	1475729040
4809	206	1	1475729280
1290	154	1	1475730480
1449	183	1	1475730480
1244	276	1	1475730660
3279	252	1	1475730720
1304	329	1	1475730900
4253	810	1	1475730960
2167	519	1	1475731080
1489	129	1	1475731380
1606	11	1	1475731680
1877	28	1	1475732160
1006	129	1	1475732280
1006	201	1	1475732640
1741	6	1	1475732880
4208	26	1	1475733300
1006	153	1	1475733960
314	221	1	1475734260
848	139	1	1475734980
195	23	1	1475736420
921	236	1	1475736540
1659	285	1	1475737080
2676	129	1	1475737260
195	137	1	1475737620
1750	28	1	1475737980
1428	23	1	1475738460
3188	129	1	1475738580
2602	129	1	1475739720
1659	489	1	1475740320
1659	23	1	1475740680
1359	138	1	1475741940
3084	245	1	1475742180
2151	24	1	1475742900
5082	6	1	1475743980
5082	218	1	1475744040
875	22	1	1475750520
4983	489	1	1475759640
2184	131	1	1475769120
2239	201	1	1475770140
947	169	1	1475771460
962	169	1	1475772480
1921	132	1	1475772480
1220	1	1	1475772840
4983	354	1	1475774100
1628	129	1	1475774760
1146	22	1	1475775180
2164	489	1	1475775480
1465	103	1	1475776320
4236	810	1	1475778000
4988	218	1	1475778300
2328	207	1	1475778480
4208	22	1	1475778900
4080	288	1	1475778960
1366	154	1	1475780160
3560	241	1	1475781000
1244	148	1	1475781060
64	198	1	1475781240
5084	11	1	1475781780
5079	0	1	1475782320
5079	103	1	1475782920
488	205	1	1475783640
2847	184	1	1475784000
5096	169	1	1475784660
1730	1	1	1475785140
1468	6	1	1475785320
1565	245	1	1475786160
2925	67	1	1475786460
1750	6	1	1475786580
383	221	1	1475787780
488	206	1	1475787840
150	169	1	1475788320
2913	0	1	1475789280
5084	0	1	1475789880
1623	250	1	1475790600
2820	113	1	1475792460
1663	165	1	1475793000
3095	201	1	1475793960
2277	103	1	1475794980
2597	130	1	1475795340
869	34	1	1475795640
141	166	1	1475795880
3115	169	1	1475796060
172	183	1	1475796120
4195	810	1	1475796480
1719	185	1	1475796720
3095	0	1	1475796900
4038	28	1	1475798820
322	165	1	1475799840
5096	283	1	1475799840
2535	2	1	1475801460
4215	810	1	1475801580
1037	332	1	1475801700
2017	8	1	1475802120
4113	810	1	1475802360
5098	1	1	1475802840
1095	130	1	1475803080
1416	22	1	1475803140
911	692	1	1475803380
488	331	1	1475803440
770	130	1	1475803500
4867	583	1	1475805120
5031	489	1	1475805300
4080	78	1	1475805420
5060	6	1	1475805840
3074	276	1	1475805960
2178	6	1	1475806260
5027	28	1	1475807220
3616	1	1	1475807400
5060	133	1	1475807520
5060	1	1	1475807580
1584	46	1	1475808360
4167	7	1	1475808780
5099	22	1	1475809260
4217	810	1	1475810220
4282	22	1	1475810400
4848	23	1	1475811000
4999	129	1	1475811480
2727	4	1	1475811900
274	0	1	1475812440
1076	205	1	1475814240
985	103	1	1475814660
2897	169	1	1475814780
4741	0	1	1475814960
1867	221	1	1475815020
2561	207	1	1475815320
4994	185	1	1475816100
44	207	1	1475816340
2025	148	1	1475816400
2025	129	1	1475817540
745	173	1	1475817600
5100	108	1	1475818920
4790	285	1	1475818980
4282	131	1	1475819100
4881	24	1	1475819280
3637	165	1	1475819760
5030	0	1	1475819880
352	184	1	1475821860
4192	201	1	1475822400
3773	1	1	1475822640
2753	252	1	1475822700
1659	21	1	1475823240
494	137	1	1475823360
677	139	1	1475823480
4148	810	1	1475823840
1145	293	1	1475823900
5081	328	1	1475824020
3332	129	1	1475825160
3332	153	1	1475825220
5081	141	1	1475825520
4818	583	1	1475826900
2241	130	1	1475827740
2162	394	1	1475827920
590	8	1	1475828520
3616	0	1	1475829900
5101	23	1	1475831040
5084	26	1	1475833560
1347	24	1	1475838720
1347	28	1	1475838960
388	250	1	1475853900
3388	166	1	1475856000
44	219	1	1475857140
2473	241	1	1475858460
236	283	1	1475859720
236	20	1	1475860260
5100	129	1	1475860260
1947	166	1	1475860680
4446	922	1	1475860740
2364	173	1	1475861100
2561	113	1	1475861640
572	219	1	1475861760
2277	183	1	1475861760
2289	221	1	1475861940
2913	140	1	1475862540
1050	702	1	1475863380
1050	133	1	1475863680
307	0	1	1475863740
2277	147	1	1475863920
2561	241	1	1475863980
1623	148	1	1475864400
654	6	1	1475864820
773	146	1	1475865240
4881	142	1	1475865480
1095	207	1	1475866560
710	143	1	1475866920
3279	26	1	1475868180
1142	706	1	1475869080
2473	108	1	1475871780
1467	129	1	1475872020
1812	519	1	1475872320
1569	34	1	1475874120
1569	166	1	1475874180
920	78	1	1475875920
2040	201	1	1475878440
4944	112	1	1475878500
426	6	1	1475878980
4756	118	1	1475878980
996	283	1	1475880360
1734	91	1	1475880660
571	245	1	1475880720
5079	129	1	1475881080
5103	1	1	1475881080
5103	221	1	1475881560
5103	22	1	1475882040
1588	583	1	1475883000
30	34	1	1475883240
2348	184	1	1475884020
3152	0	1	1475884440
4913	10	1	1475885100
5103	112	1	1475885100
5030	2	1	1475885340
5103	331	1	1475885340
2925	24	1	1475885700
5103	250	1	1475885760
2669	200	1	1475885820
1911	840	1	1475886060
2348	583	1	1475886180
1490	207	1	1475887140
1623	129	1	1475887440
1476	140	1	1475887740
4932	2	1	1475888160
5027	8	1	1475888160
30	147	1	1475889060
3033	146	1	1475889120
30	283	1	1475889180
5105	228	1	1475889180
5027	23	1	1475889300
992	2	1	1475889660
2704	183	1	1475890140
2747	133	1	1475891820
2487	217	1	1475892180
4797	144	1	1475892600
5107	103	1	1475894100
2239	21	1	1475894160
1305	206	1	1475894520
1465	0	1	1475894520
2277	221	1	1475894880
333	103	1	1475894940
725	1	1	1475895660
4225	252	1	1475895960
3152	146	1	1475896020
44	129	1	1475896140
138	169	1	1475898240
3164	10	1	1475898540
3164	132	1	1475898660
4823	132	1	1475899680
2627	245	1	1475901300
4828	24	1	1475901660
3105	23	1	1475901900
1001	241	1	1475902320
163	6	1	1475902920
2936	129	1	1475903280
1635	283	1	1475904300
3138	138	1	1475904420
1345	8	1	1475904600
1741	283	1	1475905260
3964	245	1	1475906100
144	169	1	1475906220
5093	201	1	1475907180
3218	6	1	1475909400
103	26	1	1475909760
4178	28	1	1475913000
516	165	1	1475913240
5031	201	1	1475913600
115	130	1	1475914020
771	8	1	1475916840
4295	7	1	1475916840
2660	154	1	1475920320
2493	379	1	1475924580
3836	7	1	1475938020
3836	10	1	1475938440
3836	185	1	1475938500
3836	175	1	1475938560
3836	245	1	1475938920
2493	166	1	1475939160
962	245	1	1475940180
4756	28	1	1475940360
962	91	1	1475941140
3084	103	1	1475942640
801	69	1	1475943900
137	20	1	1475944020
2561	23	1	1475944620
2925	23	1	1475944740
1709	6	1	1475944920
1409	47	1	1475946840
5047	24	1	1475947620
271	583	1	1475947740
2533	153	1	1475948100
1576	489	1	1475948580
4287	108	1	1475950440
538	3	1	1475950740
2184	141	1	1475951340
2184	245	1	1475951340
2669	245	1	1475951760
98	13	1	1475951880
337	182	1	1475952660
1089	103	1	1475953200
475	23	1	1475954220
1853	181	1	1475954340
853	21	1	1475956380
337	245	1	1475956440
1279	103	1	1475956440
491	141	1	1475956500
1925	169	1	1475956500
3816	245	1	1475958240
333	129	1	1475958360
1818	23	1	1475958600
521	133	1	1475959500
295	0	1	1475959800
628	207	1	1475960100
295	7	1	1475960820
4279	169	1	1475960880
4861	166	1	1475961000
2025	8	1	1475962320
4446	183	1	1475962620
5116	519	1	1475963100
1058	166	1	1475964180
1843	478	1	1475964300
1976	133	1	1475965260
333	7	1	1475966220
1257	250	1	1475966280
123	487	1	1475968320
4815	132	1	1475968380
333	228	1	1475969280
4985	354	1	1475970420
2534	165	1	1475971140
3182	22	1	1475971500
4824	201	1	1475971860
1212	184	1	1475972040
301	133	1	1475973060
1843	0	1	1475973240
4971	7	1	1475973660
3498	217	1	1475974080
1758	0	1	1475974500
5103	166	1	1475974740
1840	6	1	1475975880
824	24	1	1475976660
4835	0	1	1475976780
1083	129	1	1475977500
577	241	1	1475978280
123	354	1	1475978640
2359	22	1	1475980920
205	8	1	1475981340
205	0	1	1475981460
205	2	1	1475981760
5056	143	1	1475981760
1582	489	1	1475981940
2277	286	1	1475981940
5056	4	1	1475983020
271	46	1	1475983140
5056	113	1	1475983140
1426	198	1	1475983620
1426	1	1	1475985060
2282	108	1	1475985120
4246	810	1	1475985360
1775	3	1	1475985840
4233	810	1	1475986440
5106	67	1	1475987940
2522	130	1	1475989080
2522	131	1	1475989260
1196	362	1	1475989320
1083	23	1	1475989680
4225	7	1	1475989800
2301	0	1	1475990640
962	332	1	1475990760
1083	112	1	1475990760
2301	22	1	1475990760
2301	154	1	1475991060
1083	8	1	1475991300
4054	287	1	1475991300
519	201	1	1475991360
1083	26	1	1475991780
2364	252	1	1475991960
1083	288	1	1475992020
1083	184	1	1475992140
2842	66	1	1475992920
1435	13	1	1475993280
2351	354	1	1475993940
1530	1	1	1475994720
1423	241	1	1475995020
3783	13	1	1475995200
1386	354	1	1475995620
5047	22	1	1475995860
110	169	1	1475995920
5118	143	1	1475996640
1864	1	1	1475997360
4287	10	1	1475997600
1220	252	1	1475997720
4287	103	1	1475997960
2876	0	1	1475999160
427	147	1	1476001860
2026	165	1	1476001920
490	221	1	1476002280
1479	103	1	1476003840
610	182	1	1476009120
2523	2	1	1476029340
735	23	1	1476029520
2523	0	1	1476029520
166	129	1	1476030720
2532	201	1	1476032700
279	236	1	1476032940
4848	293	1	1476033720
126	252	1	1476034140
5003	140	1	1476034440
1869	205	1	1476038400
993	183	1	1476040020
993	221	1	1476040020
1641	0	1	1476040200
980	166	1	1476040680
2710	169	1	1476042900
4225	129	1	1476043500
2025	112	1	1476044640
82	205	1	1476046560
1017	11	1	1476046680
4835	103	1	1476046740
1536	1	1	1476049740
1536	8	1	1476049740
1064	95	1	1476050100
1369	1	1	1476051540
2277	140	1	1476051900
1241	129	1	1476052140
561	286	1	1476052200
1313	328	1	1476053100
1282	241	1	1476053520
3230	22	1	1476054240
2863	129	1	1476055320
1525	184	1	1476056220
980	1	1	1476057540
980	2	1	1476057540
980	10	1	1476057540
980	26	1	1476057540
980	144	1	1476057540
