user_id	item_id	rating	timestamp
4176	236	1	1440348988
3367	13	1	1440412722
1919	97	1	1440421250
4199	13	1	1440509298
579	13	1	1440588313
1890	216	1	1440595871
2510	97	1	1440640403
544	216	1	1440748426
184	97	1	1440755266
4265	215	1	1440822358
4265	216	1	1440822358
1792	216	1	1440893336
673	216	1	1440909274
2521	216	1	1441105515
3146	216	1	1441289159
3438	216	1	1441347548
3247	216	1	1441367889
417	236	1	1441377650
2339	13	1	1441444425
3031	278	1	1441613713
3031	10	1	1441613713
4334	10	1	1441614424
2754	97	1	1441680153
4451	97	1	1441685551
69	10	1	1441781217
63	97	1	1441783339
614	97	1	1441890925
2725	97	1	1441897144
1532	10	1	1441907539
4070	216	1	1441979102
3741	13	1	1442021797
579	216	1	1442070824
1440	97	1	1442112666
4222	13	1	1442115501
2616	13	1	1442167317
749	13	1	1442200047
2021	13	1	1442220610
3439	236	1	1442228603
2021	236	1	1442244852
4196	216	1	1442412357
3587	187	1	1442563262
2028	13	1	1442575661
291	187	1	1442628164
1865	187	1	1442661178
2158	187	1	1442678693
4117	187	1	1442729187
614	10	1	1442753636
923	216	1	1442922805
923	10	1	1442932660
2521	70	1	1443003628
1545	216	1	1443013561
257	187	1	1443064494
63	187	1	1443162726
2351	187	1	1443168035
1039	187	1	1443276509
1858	216	1	1443321463
4431	216	1	1443329899
3147	70	1	1443522504
3034	216	1	1443525422
1201	70	1	1443779270
1542	216	1	1443932950
969	187	1	1444332914
536	70	1	1444393482
2249	216	1	1444455567
257	219	1	1444632737
923	219	1	1444743328
1077	219	1	1444898536
802	70	1	1444964051
666	13	1	1444965185
2383	216	1	1445087616
1145	187	1	1445249098
2362	97	1	1445258915
66	187	1	1445400725
1700	236	1	1445439892
2302	278	1	1445508663
2880	219	1	1445518026
969	236	1	1445829466
550	219	1	1446027814
2616	219	1	1446047056
3644	219	1	1446085985
3771	219	1	1446095835
46	236	1	1446106909
930	219	1	1446181289
3293	13	1	1446189481
2683	215	1	1446195735
2683	216	1	1446195735
3386	216	1	1446212914
3445	187	1	1446365941
2143	219	1	1446369729
1606	236	1	1446456512
578	216	1	1446532558
4220	219	1	1446566964
2510	216	1	1446622268
1251	219	1	1446628755
748	216	1	1446653212
3796	70	1	1446750511
96	219	1	1446795465
724	187	1	1446878061
1145	219	1	1446883954
3840	216	1	1446900177
4458	70	1	1447089455
2416	219	1	1447128772
98	216	1	1447161553
1700	13	1	1447298803
2510	187	1	1447307807
1251	10	1	1447407534
3912	219	1	1447477512
3189	216	1	1447512806
679	216	1	1447644846
4445	219	1	1447647579
3857	13	1	1447662132
1878	219	1	1447830844
2703	13	1	1447896716
2557	216	1	1447945024
2408	219	1	1447976786
1209	219	1	1448009269
3362	236	1	1448019592
4333	216	1	1448342116
1128	12	1	1448424358
4348	13	1	1448440785
3276	215	1	1448449917
3276	216	1	1448449917
391	12	1	1448454099
2231	12	1	1448458583
4458	13	1	1448466521
1787	13	1	1448518677
1449	12	1	1448538773
96	215	1	1448614202
96	216	1	1448614202
1430	10	1	1448625186
2213	12	1	1448804604
1087	12	1	1448858328
3293	12	1	1448901827
3293	97	1	1448903457
2302	12	1	1449043379
2348	97	1	1449046564
1768	215	1	1449067360
1768	216	1	1449067360
835	13	1	1449102339
90	12	1	1449118982
4440	219	1	1449227623
1393	13	1	1449229720
568	10	1	1449241483
1040	219	1	1449321673
2360	97	1	1449412846
555	13	1	1449585523
2652	216	1	1449586674
3875	12	1	1449670797
2302	187	1	1449992620
2056	13	1	1450019156
291	12	1	1450224476
1035	16	1	1450235037
3587	12	1	1450252328
1545	236	1	1450262992
2028	12	1	1450265462
2510	12	1	1450315587
4051	188	1	1450346489
776	12	1	1450350268
2780	219	1	1450357197
3540	12	1	1450363651
391	138	1	1450395929
2702	10	1	1450396896
3440	16	1	1450428822
3231	12	1	1450433293
1	12	1	1450496969
1624	188	1	1450497812
3172	236	1	1450499661
2616	16	1	1450508999
1215	12	1	1450593234
1277	16	1	1450622538
4176	97	1	1450624789
544	12	1	1450694884
2557	116	1	1450710837
42	24	1	1450761942
2158	12	1	1450763128
4130	12	1	1450766174
2474	12	1	1450796325
598	174	1	1450834839
2555	5	1	1450893515
343	116	1	1450962000
718	12	1	1450965476
1593	24	1	1450968068
609	65	1	1451017691
66	10	1	1451033160
4284	24	1	1451053635
3309	5	1	1451056885
3065	12	1	1451088592
3065	216	1	1451093146
2153	5	1	1451097630
3065	13	1	1451099178
1523	116	1	1451106914
1661	13	1	1451118080
2100	10	1	1451123548
2100	216	1	1451144882
825	13	1	1451181030
2646	65	1	1451189391
2616	187	1	1451199544
4374	174	1	1451214323
796	16	1	1451216406
2779	16	1	1451229256
2109	65	1	1451230181
2109	174	1	1451276640
291	251	1	1451284589
291	65	1	1451284589
536	216	1	1451316642
715	216	1	1451350624
1451	65	1	1451357713
575	65	1	1451364578
2616	116	1	1451365870
2302	251	1	1451368184
2302	65	1	1451368184
291	70	1	1451374649
84	65	1	1451376535
2109	16	1	1451393121
4418	24	1	1451394817
1653	43	1	1451398092
605	13	1	1451447947
3857	138	1	1451468098
1812	12	1	1451472640
4006	5	1	1451481444
4006	65	1	1451481706
605	216	1	1451485345
1833	156	1	1451530653
930	187	1	1451536307
673	12	1	1451538595
1317	16	1	1451541293
1529	219	1	1451564121
340	219	1	1451570706
3353	97	1	1451664294
1382	5	1	1451665603
4202	215	1	1451699046
420	65	1	1451699224
4176	174	1	1451736210
3540	13	1	1451739647
3074	65	1	1451743048
2109	10	1	1451746833
2055	16	1	1451751699
666	187	1	1451827762
4054	97	1	1451834486
3149	174	1	1451912043
501	24	1	1451966667
3149	24	1	1451968204
825	188	1	1451971281
3131	13	1	1451972271
3540	216	1	1452005707
4451	13	1	1452054491
4451	99	1	1452054978
1220	116	1	1452064770
2362	219	1	1452082476
3411	24	1	1452091206
2348	236	1	1452147317
66	12	1	1452148867
1393	97	1	1452168382
825	187	1	1452235427
605	12	1	1452255130
1605	116	1	1452257604
3411	5	1	1452316810
289	21	1	1452319318
289	19	1	1452319409
1028	192	1	1452321198
1764	99	1	1452333734
3202	26	1	1452400314
3509	236	1	1452401499
3405	122	1	1452402092
3654	122	1	1452403719
3024	16	1	1452411632
4084	13	1	1452433448
2741	70	1	1452433848
4288	216	1	1452440464
420	13	1	1452476013
291	349	1	1452499804
291	97	1	1452499804
2779	116	1	1452501763
2039	219	1	1452522135
320	97	1	1452529660
1049	97	1	1452530128
3088	65	1	1452558279
870	121	1	1452569016
870	122	1	1452569016
609	174	1	1452579505
1477	116	1	1452585490
4196	16	1	1452588076
3250	16	1	1452596058
1792	47	1	1452596160
1992	122	1	1452599518
289	57	1	1452661022
2474	188	1	1452672910
1725	122	1	1452674613
3783	97	1	1452687694
985	89	1	1452689484
3297	122	1	1452691837
1593	47	1	1452724206
4194	65	1	1452733715
2616	99	1	1452735972
827	43	1	1452742711
1553	13	1	1452748928
4333	219	1	1452754779
1349	13	1	1452755296
38	41	1	1452778859
1545	70	1	1452781272
291	99	1	1452816827
992	44	1	1452822122
2701	97	1	1452832385
38	44	1	1452841114
320	184	1	1452851540
38	174	1	1452860821
992	72	1	1452863641
784	57	1	1452865684
320	13	1	1452928492
4373	116	1	1452930395
4374	12	1	1452935497
3840	41	1	1452940434
1529	72	1	1452942135
3225	13	1	1452993866
320	10	1	1453003238
1869	44	1	1453012147
2302	201	1	1453016991
2302	16	1	1453016991
301	138	1	1453023162
355	97	1	1453043149
4144	5	1	1453091891
1092	24	1	1453094617
3382	19	1	1453098303
3223	47	1	1453099281
3382	13	1	1453100196
1747	122	1	1453104990
1362	215	1	1453110932
1362	216	1	1453110932
2631	13	1	1453118821
15	47	1	1453126207
1833	89	1	1453128605
1762	89	1	1453131783
320	99	1	1453133681
2055	45	1	1453140087
291	10	1	1453164637
1355	44	1	1453164733
291	26	1	1453165166
66	89	1	1453166102
3317	47	1	1453177449
1580	47	1	1453191278
1192	57	1	1453201059
3223	69	1	1453214287
289	34	1	1453216972
4084	97	1	1453218018
1251	187	1	1453259774
4282	47	1	1453272226
258	5	1	1453272452
553	70	1	1453301326
1593	122	1	1453327642
2844	192	1	1453341185
1545	21	1	1453356015
1580	13	1	1453362223
2408	174	1	1453370856
2408	16	1	1453372167
2991	41	1	1453373589
1818	21	1	1453378524
3215	70	1	1453383931
3415	34	1	1453425075
3733	44	1	1453428717
3250	44	1	1453429697
501	13	1	1453443346
1865	236	1	1453448909
1545	13	1	1453449914
4460	19	1	1453464022
1725	21	1	1453468030
581	13	1	1453471179
553	122	1	1453471913
3223	122	1	1453477166
1382	24	1	1453521267
2960	240	1	1453526757
1602	215	1	1453532537
1602	216	1	1453532537
1545	145	1	1453546665
4310	10	1	1453547498
4282	122	1	1453550546
2388	156	1	1453552808
2043	16	1	1453554290
98	174	1	1453559606
348	13	1	1453560411
4256	72	1	1453568904
3783	65	1	1453606564
2159	236	1	1453621861
1624	3	1	1453626643
877	122	1	1453627037
1624	43	1	1453631987
1624	69	1	1453648198
1624	19	1	1453649366
1624	26	1	1453650857
420	99	1	1453654793
417	116	1	1453699318
727	143	1	1453699648
656	240	1	1453702798
1792	57	1	1453703406
727	99	1	1453708192
1251	70	1	1453715360
1251	99	1	1453715553
2184	47	1	1453715624
1767	13	1	1453715643
1251	13	1	1453716589
3362	184	1	1453722583
773	138	1	1453729795
2135	97	1	1453777676
1747	47	1	1453777985
1576	215	1	1453780002
917	289	1	1453781523
1624	5	1	1453785672
1251	97	1	1453790895
3250	57	1	1453796143
4196	99	1	1453800662
1009	13	1	1453822916
1009	62	1	1453822916
1786	24	1	1453858850
2303	215	1	1453868018
1833	122	1	1453881539
3466	47	1	1453887945
2869	99	1	1453891867
773	41	1	1453893207
4180	298	1	1453894991
3293	219	1	1453903957
1833	47	1	1453904764
1012	89	1	1453908728
1709	13	1	1453939439
417	16	1	1453947582
1094	156	1	1453949526
2135	16	1	1453955245
4431	219	1	1453981227
773	21	1	1453986944
773	44	1	1453990206
836	192	1	1453991767
1523	65	1	1454030435
3297	24	1	1454036430
3147	5	1	1454044764
877	65	1	1454044979
58	187	1	1454045357
420	10	1	1454047404
420	16	1	1454051018
2754	10	1	1454052082
3178	97	1	1454052222
1529	5	1	1454068174
4052	174	1	1454083831
496	220	1	1454130335
4264	24	1	1454134161
38	43	1	1454163582
2302	10	1	1454201396
3316	26	1	1454213856
1389	13	1	1454216649
3415	349	1	1454226288
3415	97	1	1454226288
922	57	1	1454229337
496	26	1	1454237126
3491	13	1	1454259279
2754	174	1	1454308177
1571	5	1	1454317329
2055	5	1	1454335994
544	122	1	1454382470
1638	13	1	1454389036
3889	13	1	1454393265
3467	97	1	1454393734
643	70	1	1454395644
58	99	1	1454403720
496	70	1	1454408029
544	47	1	1454414841
1791	122	1	1454419363
3136	174	1	1454423198
877	289	1	1454424186
3733	99	1	1454470460
184	16	1	1454470531
1486	219	1	1454481198
1142	44	1	1454491096
3467	174	1	1454491098
1826	97	1	1454503057
3018	13	1	1454505036
3540	21	1	1454507737
3616	65	1	1454509403
3317	72	1	1454548065
1747	72	1	1454548649
3317	57	1	1454563764
3840	289	1	1454574429
1277	10	1	1454580759
2978	65	1	1454587137
3065	65	1	1454636787
1805	16	1	1454643149
4208	188	1	1454652282
1645	116	1	1454663965
1580	5	1	1454669718
3467	65	1	1454670198
3293	10	1	1454674540
1580	72	1	1454675128
4342	5	1	1454685078
3124	16	1	1454729416
2616	65	1	1454731752
3102	89	1	1454745950
922	289	1	1454751988
1151	89	1	1454752862
1580	57	1	1454814037
3405	47	1	1454818330
2143	13	1	1454821145
2143	62	1	1454821145
2929	13	1	1454831230
2178	65	1	1454928506
2143	72	1	1454937568
1393	16	1	1454938360
2143	174	1	1454979433
928	298	1	1455010467
922	99	1	1455073487
3178	99	1	1455107014
2230	72	1	1455114366
1717	24	1	1455118392
4381	156	1	1455132362
227	289	1	1455155893
773	151	1	1455165332
3471	24	1	1455184214
3471	47	1	1455184948
1492	89	1	1455187527
3317	21	1	1455203980
1142	219	1	1455206092
1405	138	1	1455239582
1602	13	1	1455244185
291	156	1	1455257568
3106	89	1	1455259363
4445	43	1	1455268184
569	13	1	1455271298
836	143	1	1455302229
2685	57	1	1455339882
3106	289	1	1455339964
1624	138	1	1455344244
4460	188	1	1455364932
1201	5	1	1455382134
3316	75	1	1455410167
1176	26	1	1455415869
2303	70	1	1455416250
4460	75	1	1455423754
2135	3	1	1455432209
1624	65	1	1455433648
3124	13	1	1455438648
1778	5	1	1455463745
3741	99	1	1455465061
3147	116	1	1455493534
1624	13	1	1455506827
3415	70	1	1455515933
1624	215	1	1455516690
1638	65	1	1455523956
488	99	1	1455528061
4433	116	1	1455530017
2458	16	1	1455534172
4055	89	1	1455539699
9	24	1	1455546886
1728	216	1	1455548356
60	13	1	1455550283
2573	122	1	1455553382
2587	70	1	1455588659
60	174	1	1455591745
3985	24	1	1455602526
432	122	1	1455609643
19	138	1	1455610839
341	192	1	1455615730
4381	47	1	1455654149
1600	116	1	1455669307
1633	97	1	1455690501
1009	400	1	1455695544
3178	43	1	1455702015
2055	47	1	1455717318
2028	116	1	1455779920
2332	65	1	1455783369
2905	143	1	1455797006
1602	43	1	1455802673
258	24	1	1455847068
1557	251	1	1455862084
1557	65	1	1455862084
1477	13	1	1455873587
1557	47	1	1455885507
415	21	1	1455886074
1792	174	1	1455893548
1362	47	1	1455893718
2410	298	1	1455946833
4052	122	1	1455950721
1778	143	1	1455986408
4433	47	1	1456025960
648	89	1	1456032832
648	41	1	1456033401
4314	65	1	1456041252
1629	13	1	1456043332
4465	122	1	1456044950
1009	219	1	1456046340
1529	65	1	1456053918
3458	65	1	1456059445
2923	75	1	1456060428
4117	13	1	1456064000
1542	70	1	1456064391
3721	47	1	1456103519
3201	216	1	1456105249
1778	192	1	1456112166
536	65	1	1456113056
3678	5	1	1456127569
376	13	1	1456128623
917	21	1	1456131251
2978	219	1	1456146212
1778	75	1	1456147716
2631	400	1	1456149787
1557	16	1	1456153275
1315	44	1	1456154730
3865	24	1	1456155359
266	13	1	1456191336
1633	10	1	1456192641
266	97	1	1456193118
291	47	1	1456197012
266	5	1	1456204413
266	99	1	1456205723
266	116	1	1456207165
1135	5	1	1456208047
266	70	1	1456210141
1778	26	1	1456211886
266	34	1	1456214305
266	44	1	1456216611
550	24	1	1456225864
3155	47	1	1456231627
16	24	1	1456242625
1638	99	1	1456290350
1633	13	1	1456301773
1700	10	1	1456302468
291	220	1	1456304531
313	122	1	1456308082
2302	99	1	1456312317
940	251	1	1456324889
940	65	1	1456324889
3217	97	1	1456358919
575	13	1	1456374409
3106	65	1	1456383383
3362	3	1	1456400741
1805	116	1	1456406540
566	44	1	1456461220
773	43	1	1456465756
441	24	1	1456467292
636	116	1	1456469469
1523	16	1	1456470479
3644	216	1	1456471744
3913	47	1	1456472865
3913	64	1	1456472865
748	47	1	1456486380
4289	156	1	1456499625
3720	174	1	1456532493
1810	43	1	1456547665
1810	70	1	1456549629
1810	13	1	1456550733
3678	216	1	1456552462
1810	5	1	1456557538
1557	13	1	1456573614
1837	89	1	1456574603
3840	72	1	1456576114
4420	184	1	1456576846
57	13	1	1456578549
343	192	1	1456587690
1430	16	1	1456621985
922	44	1	1456623179
413	21	1	1456625994
1470	187	1	1456632585
1010	122	1	1456641360
3962	5	1	1456645984
2159	116	1	1456654059
508	13	1	1456706024
3651	43	1	1456711336
560	24	1	1456711601
608	289	1	1456722177
101	5	1	1456728968
398	216	1	1456738687
4355	41	1	1456756505
2935	75	1	1456758822
816	192	1	1456786121
1629	89	1	1456820291
327	97	1	1456839852
550	70	1	1456891638
1833	21	1	1456909065
3363	72	1	1456909192
3363	138	1	1456912986
1313	13	1	1456958565
1039	12	1	1456977118
1869	5	1	1456987602
328	156	1	1457000436
4144	236	1	1457008589
1992	47	1	1457012855
3136	44	1	1457012999
1778	99	1	1457013813
1094	89	1	1457017906
1921	41	1	1457022361
2100	5	1	1457046914
2923	24	1	1457055185
4310	24	1	1457078038
1476	5	1	1457080950
2281	72	1	1457095943
3317	151	1	1457097572
473	219	1	1457097675
1529	34	1	1457137688
992	21	1	1457138559
269	13	1	1457139644
1018	13	1	1457140619
2281	156	1	1457145333
929	24	1	1457155129
722	16	1	1457155158
1638	10	1	1457156409
2056	41	1	1457157138
2978	116	1	1457169492
3458	97	1	1457191130
2009	13	1	1457195568
1643	5	1	1457196899
1653	44	1	1457234735
3720	65	1	1457252366
2302	216	1	1457259082
878	151	1	1457268607
878	44	1	1457272799
890	26	1	1457275533
1778	188	1	1457277142
843	400	1	1457308081
1	14	1	1457311398
3123	138	1	1457330090
1823	24	1	1457335510
918	43	1	1457337729
4254	216	1	1457342220
327	57	1	1457345034
969	97	1	1457349393
4316	24	1	1457352688
666	145	1	1457359714
3155	122	1	1457361474
4050	24	1	1457363382
555	16	1	1457365228
1	19	1	1457397538
3770	5	1	1457418506
1532	65	1	1457422530
3770	116	1	1457432441
1128	116	1	1457436653
555	174	1	1457437703
566	57	1	1457439495
2945	14	1	1457442261
2945	184	1	1457445547
4198	13	1	1457497113
2521	72	1	1457505911
2521	184	1	1457506596
2521	3	1	1457506940
2022	121	1	1457508972
2022	122	1	1457508972
2022	289	1	1457510272
295	5	1	1457518301
2756	192	1	1457521854
1580	34	1	1457529597
488	34	1	1457530015
3869	116	1	1457537410
3333	69	1	1457558653
2386	34	1	1457571958
1896	97	1	1457576746
1529	116	1	1457588343
555	122	1	1457589605
360	298	1	1457599336
3496	89	1	1457620782
1345	57	1	1457665168
733	14	1	1457700795
25	174	1	1457707071
3074	13	1	1457708366
4220	216	1	1457711377
823	43	1	1457744475
2383	192	1	1457745228
1980	122	1	1457745876
2441	5	1	1457749613
1891	26	1	1457750181
890	43	1	1457762849
373	13	1	1457763643
177	41	1	1457781205
3292	236	1	1457783602
1000	13	1	1457789881
1778	116	1	1457792594
868	240	1	1457826841
32	34	1	1457832177
2056	24	1	1457838526
4333	143	1	1457841775
2281	70	1	1457850001
1215	99	1	1457860560
234	16	1	1457866802
4460	21	1	1457868855
2303	69	1	1457877214
521	47	1	1457879105
3821	5	1	1457879346
1624	240	1	1457886242
2650	47	1	1457916237
2650	64	1	1457916237
3404	13	1	1457930340
1345	47	1	1457931122
356	219	1	1457940426
1573	21	1	1457945048
477	138	1	1457945327
477	156	1	1457945391
1470	16	1	1457954771
4158	116	1	1457965094
3215	24	1	1457971716
3215	89	1	1457974221
432	138	1	1457998893
4130	174	1	1458008600
4130	16	1	1458008769
3172	47	1	1458044625
899	21	1	1458044906
3488	143	1	1458053772
234	5	1	1458095730
477	97	1	1458100842
1826	13	1	1458101927
1070	13	1	1458106409
1823	89	1	1458109088
4138	156	1	1458109389
32	69	1	1458127124
863	184	1	1458138835
1994	5	1	1458192293
2702	5	1	1458205064
878	26	1	1458216671
4150	47	1	1458266274
376	289	1	1458278025
2746	219	1	1458284962
1316	184	1	1458284974
398	34	1	1458288367
3875	138	1	1458293326
3875	47	1	1458296962
3341	24	1	1458309427
93	10	1	1458355962
1831	97	1	1458369464
1303	44	1	1458370946
1529	156	1	1458371117
679	57	1	1458375286
2607	44	1	1458376069
411	34	1	1458377445
1324	216	1	1458378339
1778	70	1	1458383572
1529	138	1	1458386911
4348	43	1	1458394095
3284	57	1	1458437411
3914	192	1	1458454364
693	44	1	1458457069
3415	14	1	1458459217
3875	26	1	1458462199
376	122	1	1458477080
3447	69	1	1458487998
1653	75	1	1458523657
1104	5	1	1458539786
2005	99	1	1458548236
1191	116	1	1458559971
1212	116	1	1458571006
1349	24	1	1458576767
3217	43	1	1458604789
1192	122	1	1458612266
477	47	1	1458613437
3327	65	1	1458628539
522	13	1	1458632748
1003	47	1	1458646074
2754	145	1	1458699559
969	16	1	1458706052
328	138	1	1458723468
555	43	1	1458730285
1564	192	1	1458735710
3414	44	1	1458738105
3170	156	1	1458739651
3414	151	1	1458739722
2302	174	1	1458787421
4130	65	1	1458795962
411	24	1	1458798055
814	298	1	1458808664
488	97	1	1458816094
1643	298	1	1458820158
1000	138	1	1458840410
4198	65	1	1458881924
1104	145	1	1458894574
877	57	1	1458899970
940	89	1	1458914146
2348	143	1	1458916949
1413	89	1	1458975712
2112	184	1	1458995407
2615	5	1	1459045704
3292	138	1	1459057155
1408	122	1	1459066273
2823	24	1	1459082676
1403	69	1	1459087003
1778	138	1	1459136995
398	70	1	1459142247
398	65	1	1459142327
2474	13	1	1459145817
360	192	1	1459154512
488	13	1	1459167364
814	89	1	1459214131
4467	70	1	1459225336
3821	13	1	1459236831
1476	43	1	1459245370
2270	24	1	1459254292
2348	13	1	1459256962
4254	43	1	1459306293
1419	184	1	1459306819
969	13	1	1459310524
1467	122	1	1459325116
4467	116	1	1459339815
1601	44	1	1459342488
3487	97	1	1459349411
3425	188	1	1459355329
3635	43	1	1459394603
3292	16	1	1459402728
2128	145	1	1459403850
90	24	1	1459407350
1986	21	1	1459407533
450	47	1	1459411976
488	43	1	1459426456
1643	188	1	1459428390
3285	34	1	1459430761
1963	65	1	1459478056
4100	99	1	1459484842
4348	24	1	1459495548
3807	24	1	1459500324
2268	122	1	1459524249
2587	34	1	1459555698
930	16	1	1459557598
1486	5	1	1459559901
446	44	1	1459564011
4138	34	1	1459565680
2615	76	1	1459581510
2850	16	1	1459583697
1345	289	1	1459591110
4440	174	1	1459592716
975	215	1	1459594964
975	216	1	1459594964
2738	122	1	1459644198
2117	89	1	1459650608
3415	65	1	1459669589
2474	187	1	1459676818
929	122	1	1459693888
4295	65	1	1459699563
2521	5	1	1459708001
2521	21	1	1459708450
3145	69	1	1459735551
3640	26	1	1459737627
4254	89	1	1459741658
546	57	1	1459756289
3635	99	1	1459765038
2906	34	1	1459771152
1192	44	1	1459776800
1107	70	1	1459785168
157	13	1	1459799420
2977	70	1	1459821026
3635	5	1	1459826832
3567	41	1	1459829684
1529	188	1	1459848548
26	188	1	1459848809
3719	156	1	1459849369
2646	76	1	1459868988
1791	44	1	1459873325
3361	122	1	1459877521
3635	83	1	1459877807
1092	76	1	1459910199
2521	14	1	1459922701
175	12	1	1459931408
266	16	1	1459932390
3635	143	1	1459990819
266	10	1	1459990897
1345	5	1	1459994747
940	57	1	1460016080
1145	65	1	1460019143
1128	354	1	1460021056
1128	123	1	1460021056
2386	13	1	1460039765
4196	65	1	1460048518
4314	97	1	1460076765
189	143	1	1460078981
3317	138	1	1460094483
3431	89	1	1460130744
678	13	1	1460164489
985	24	1	1460165297
2118	65	1	1460166389
2112	216	1	1460167393
2664	187	1	1460173723
3415	156	1	1460189759
257	143	1	1460190649
380	24	1	1460196204
3147	41	1	1460198872
4080	116	1	1460252605
1077	13	1	1460278218
2539	57	1	1460289374
620	145	1	1460294191
2102	156	1	1460319152
2474	122	1	1460344172
2118	5	1	1460349110
1606	216	1	1460349683
755	13	1	1460356064
1003	57	1	1460359564
26	26	1	1460365445
1529	43	1	1460372211
3291	65	1	1460384828
546	41	1	1460429739
2100	13	1	1460437542
1891	13	1	1460442069
546	76	1	1460450735
3491	47	1	1460472030
1778	72	1	1460473588
2171	236	1	1460504837
2171	342	1	1460504837
1891	216	1	1460516224
779	192	1	1460529348
1344	34	1	1460542919
773	97	1	1460558098
2073	57	1	1460610719
3912	5	1	1460625519
1566	192	1	1460637732
704	75	1	1460638717
2303	216	1	1460644896
4051	13	1	1460695660
1853	10	1	1460700934
3050	57	1	1460706183
1605	216	1	1460713458
739	65	1	1460714994
1104	99	1	1460719653
704	188	1	1460723782
2768	65	1	1460734816
704	26	1	1460770812
2592	47	1	1460772231
3102	24	1	1460772455
2286	76	1	1460777973
2091	216	1	1460779829
3415	188	1	1460786475
1005	89	1	1460792891
626	72	1	1460802561
1994	75	1	1460808741
1727	13	1	1460854704
3545	76	1	1460862494
3415	192	1	1460865987
1667	215	1	1460889233
1667	216	1	1460889233
1835	116	1	1460895648
1727	170	1	1460946232
66	13	1	1460948250
2427	34	1	1460953051
1810	97	1	1460956032
3066	156	1	1460959649
4156	13	1	1460961744
1891	156	1	1460962951
1051	5	1	1460966450
1810	99	1	1460966949
2303	5	1	1460973777
3284	44	1	1460976601
3733	174	1	1460990681
3383	44	1	1460997853
4156	5	1	1461023292
902	24	1	1461038038
2650	76	1	1461040343
2303	76	1	1461061600
257	138	1	1461071299
3066	72	1	1461078639
2754	143	1	1461116076
1440	10	1	1461123553
4199	16	1	1461146974
505	41	1	1461148106
3415	3	1	1461154208
1451	76	1	1461170356
2086	75	1	1461184382
666	83	1	1461235772
2068	219	1	1461247156
1219	72	1	1461296861
3317	156	1	1461314827
1476	400	1	1461314883
3974	65	1	1461323909
3974	219	1	1461324338
582	57	1	1461338227
498	76	1	1461374321
2303	16	1	1461381416
3149	10	1	1461392386
3491	76	1	1461410069
2109	123	1	1461432285
3414	156	1	1461455681
700	47	1	1461464422
505	44	1	1461469566
3415	236	1	1461497428
3034	24	1	1461510255
4080	47	1	1461546058
2809	2	1	1461553819
2596	122	1	1461554240
2746	97	1	1461574297
2769	251	1	1461600112
2769	65	1	1461600112
643	122	1	1461633368
2923	216	1	1461636633
1435	47	1	1461649305
1345	65	1	1461650492
1904	3	1	1461654288
2303	47	1	1461656847
4054	16	1	1461662174
129	76	1	1461670028
2587	24	1	1461692420
1969	13	1	1461694438
865	34	1	1461740318
189	123	1	1461752592
2416	122	1	1461754150
2112	47	1	1461759087
2417	34	1	1461759833
843	34	1	1461773863
3635	2	1	1461806211
3635	116	1	1461809556
761	122	1	1461812319
761	289	1	1461813525
843	21	1	1461830541
1842	24	1	1461862462
877	192	1	1461872931
702	47	1	1461916877
1880	99	1	1461938694
4199	122	1	1461986724
3524	45	1	1461988293
975	47	1	1461996152
